PC1,PC2,PC3,PC4,PC5,Cluster,Coin,Regime
-1.6128774103957622,-4.268603640530371,1.376894698537536,0.2324245448345396,1.063861421868882,1,tether,Sharp Correction
-3.098908289979148,-4.232765281604545,1.2535110434166867,-1.8342967138397468,1.061811659715301,1,tether,Sharp Correction
-1.879498045910708,-4.843519985163396,1.770027157139333,0.2213469937509158,-0.0228339544253132,1,tether,Sharp Correction
-1.3453922914170109,-5.1205518161988595,1.8542199977486984,0.7849562290718126,-0.0289497743596469,1,tether,Sharp Correction
-1.5778791383190305,-5.122268365147338,1.4940464519253702,0.7297222746863734,0.1260469130659454,1,tether,Sharp Correction
-0.0149561651728741,-5.059761425338882,1.5229159057582962,1.157594830177509,0.2778554385648273,1,tether,Sharp Correction
1.0773893573339874,-5.23174453352063,2.095289066641473,-0.7352581924200401,-0.6067676851286259,1,tether,Sharp Correction
1.6133109441696083,-5.352703431622727,1.784842713489177,0.2958947478142487,0.1295358683322117,1,tether,Sharp Correction
7.55579433112096,-6.292440756828021,2.8697579194227556,5.444176136612877,0.2026278018595607,1,tether,Sharp Correction
4.766972657216308,-5.793504704183232,3.170847737610302,-0.3818586788018654,-0.7057583079926061,1,tether,Sharp Correction
6.153564601474029,-6.079527416767074,3.553376282507792,0.3963728269315394,-0.822281776078858,1,tron,Sharp Correction
5.458288676408892,-5.926164726816851,3.519794637427776,-0.4805311490452142,-1.1499990130076088,1,tron,Sharp Correction
4.796245410161163,-5.415569289005526,2.904213509888705,-0.7661861133984093,-0.3653229785364156,1,tron,Sharp Correction
4.111450856657326,-4.9286207216507,2.392970562553465,-2.157077297838847,0.0613799467110949,1,tron,Sharp Correction
5.089712832346849,-4.606311997695728,1.8963453117333244,-0.5873798007752374,0.378209320190135,1,tron,Sharp Correction
3.941096046217828,-4.322183531355445,1.750544524397041,-2.1086121211885387,0.4848773936056231,1,tron,Sharp Correction
2.956571922816502,-4.154517848358633,1.1808865443078274,-1.6708623117774772,1.2512634411176915,1,tron,Sharp Correction
4.17324074965429,-4.394634210325599,1.196145101845891,0.9331170150138924,0.7402852382983368,1,tron,Sharp Correction
3.920622415241513,-3.844441886461523,0.3679254999790863,-1.2831695282222857,1.3872107674219345,1,tron,Sharp Correction
2.1626094991077336,-2.9708025024103337,0.2650306521165469,-2.0273365392320235,0.8052139889361379,2,tron,Sideways/Low Volatility
0.2118827344916778,-2.6937023847451,0.0761048613984643,-2.238786761439617,0.9382569834513588,2,tron,Sideways/Low Volatility
0.4229700037909743,-2.321958303316213,-0.5569274936332398,-0.6893426141189368,1.6021495577652825,2,tron,Sideways/Low Volatility
0.7739122851675172,-1.6306866717435493,-3.51840304984566,0.1967700865494324,2.8877539716517857,2,tron,Sideways/Low Volatility
0.1382083038978231,-1.6248111660850943,-3.2617510615334915,-0.9974268271239216,2.3873876957980213,2,tron,Sideways/Low Volatility
8.572749890763484,-2.4841475200119243,-3.0056465216677277,6.106234384603978,4.929459948864147,2,tron,Sideways/Low Volatility
8.50875921791234,-3.0480460765999804,-2.988110212721854,1.2198825684841923,3.3154284938889824,2,tron,Sideways/Low Volatility
12.108884262934344,-3.2153924422210607,-2.3351682090281525,2.44797972024759,3.5102673669578675,2,tron,Sideways/Low Volatility
7.650964674309309,-2.889549435309574,-1.1545410634207285,-5.297367396509384,1.871026363603702,2,tron,Sideways/Low Volatility
8.064171459116272,-2.933413504631475,-1.4181107269482698,-1.8397318240447196,2.157331426347096,2,usd-coin,Sideways/Low Volatility
9.511024917836332,-3.4019723417945467,-1.545131956406245,-0.7752034767740538,2.3668692390667614,2,usd-coin,Sideways/Low Volatility
6.758659479312518,-2.641934700515822,-1.4467260267632598,-4.551535119167747,2.223218026604759,2,usd-coin,Sideways/Low Volatility
4.299417821750055,-2.0544029113460356,-2.2042135466039388,-4.769245564272389,3.118722941949629,2,usd-coin,Sideways/Low Volatility
4.524268620547931,-1.9601793149526807,-2.4108220467054373,-1.86746649362468,3.3840407495948064,2,usd-coin,Sideways/Low Volatility
2.8870245037434694,-1.65087054696629,-2.2065362603339604,-3.093969776916845,3.0007269333231212,2,usd-coin,Sideways/Low Volatility
4.907381781045812,-1.865245222342048,-2.5376563172305673,0.7422637475139007,3.3674090822720895,2,usd-coin,Sideways/Low Volatility
3.2516585253869965,-1.2903443996551371,-2.4283624856881083,-2.0741652521654768,3.008871987762927,2,usd-coin,Sideways/Low Volatility
3.170530454176064,-1.3427621911578855,-2.668019810945721,-0.9238513874468264,3.67390278188985,2,usd-coin,Sideways/Low Volatility
4.6013222380417425,-1.5112026812719712,-2.8055966488731054,1.0696806664858742,4.057884296681755,2,usd-coin,Sideways/Low Volatility
4.637216339828722,-1.590103527370953,-3.3112610394487136,1.4427174049118747,3.2123571427324342,2,usd-coin,Sideways/Low Volatility
-0.9983271891189216,-0.6692112994412489,-2.70013011654296,-4.956180927854714,2.793283489427337,2,usd-coin,Sideways/Low Volatility
-0.8433427182534858,-0.9454796018433644,-3.1980757134418365,0.1707774651203802,2.9380532672975916,2,usd-coin,Sideways/Low Volatility
0.0395332741639397,-0.3635075581658538,-3.274800626283393,0.2326960850752217,2.8241926166598015,2,usd-coin,Sideways/Low Volatility
-0.5893516128835812,-0.4015587138438541,-3.36483464181185,-0.3773836219046415,2.783859098049779,2,usd-coin,Sideways/Low Volatility
0.1382466186886367,-0.2969385535553789,-3.810811740846402,0.6354184070490263,3.3255872441616674,2,usd-coin,Sideways/Low Volatility
-0.8850457785609446,0.0084544863064864,-3.6608582442531863,-0.9163367123439716,3.4413173723991473,2,usd-coin,Sideways/Low Volatility
-2.324160498961386,0.5770484945248104,-3.7601857395594993,-2.3764074687386905,3.7658331604907143,2,usd-coin,Sideways/Low Volatility
-6.125323045882975,0.9980486540120344,-2.387641682075384,-4.271664605885241,2.453452950956996,2,usd-coin,Sideways/Low Volatility
-4.483114255670424,-0.0779507406361212,-2.6939957824295977,1.0118379922918297,3.443003132388371,2,usd-coin,Sideways/Low Volatility
-3.955817175861552,0.7571400279329887,-2.9205926492646217,0.87318903377548,2.8905862857413545,2,usd-coin,Sideways/Low Volatility
-2.7643718195379807,0.5975370708741982,-2.8287379497257623,1.1517431069789936,3.069717423582153,2,usd-coin,Sideways/Low Volatility
-2.7919448909399813,0.4153261873648344,-2.572050961200743,-0.1037756947563328,2.860845746619553,2,usd-coin,Sideways/Low Volatility
